ind,open,close,low,high,volume,ma5,kf,macd,pjsp5,pjsp5bl,lrkf
1272,33883.08,34254.09,33811.61,34422.11,1558.146225,33901.616,B,-122.7759128,34036.598,-0.006349373,BB
1273,34251.26,34297.02,33875.31,34396.88,1381.659872,34058.956,B,-76.53375763,34019.596,-0.008088866,BB
1274,34295,33660.66,33510.22,34320.03,1704.782505,34029.088,B,-83.60581558,34077.778,0.012391854,BA
1275,33662.48,33750.97,33468.3,33843.9,1163.237612,33970.064,A,-77.15852415,34177.666,0.012642481,AB
1276,33750.01,34237.36,33667.38,34362.7,1583.392106,34040.02,B,-37.12278393,34199.372,-0.001109548,BC
1277,34234.97,34236.98,34001,34409,1233.586102,34036.598,C,-9.113108266,34210.41,-0.000776061,CC
1278,34237,34212.01,34060,34500,1401.419571,34019.596,C,8.342043893,34199.17,-0.000375307,CB
1279,34210.7,33951.57,33518.8,34263.46,3150.866303,34077.778,B,3.220638773,34344.842,0.011583323,BB
1280,33951.57,34250.41,33941.25,34290.77,1319.015241,34177.666,B,19.90175998,34400.45,0.004380677,BB
1281,34250.42,34345.89,34111.79,34355.29,924.1175955,34199.372,B,36.35051012,34383.264,0.001088165,BB
1282,34348.35,34292.17,34032.97,34409.99,646.7348151,34210.41,B,42.18689831,34337.764,0.001329575,BB
1283,34292.17,34155.81,34079.92,34450,789.1322506,34199.17,B,35.69566629,34345.204,0.005545001,BB
1284,34155.81,34679.93,33979.59,34684.23,778.9352738,34344.842,B,63.88693481,34157.93,-0.015051933,BC
1285,34675.36,34528.45,34516.58,34774.99,727.2860295,34400.45,C,69.07786497,34038.24,-0.014197278,CB
1286,34524.79,34259.96,34168.96,34558.77,998.2636488,34383.264,B,51.95576421,33992.872,-0.007795923,BA
1287,34256.92,34064.67,33841.38,34336.25,987.7661497,34337.764,A,26.29889207,33930.856,-0.003928234,AA
1288,34064.67,34193.01,33931.18,34243.33,717.2129733,34345.204,A,17.23093625,33822.752,-0.01082847,AB
1289,34194.42,33743.56,33677.31,34242.22,1231.761196,34157.93,B,-17.87653174,33794.032,0.001495752,BA
1290,33741.59,33930,33658.58,34039.5,778.5906777,34038.24,A,-26.84291153,33727.664,-0.005963336,AB
1291,33930,34033.12,33790.2,34119.68,917.3607453,33992.872,B,-24.21063855,33580.366,-0.013303335,BB
1292,34033.11,33754.59,33666,34050,1020.216457,33930.856,B,-38.74737327,33559.71,-0.005773437,BA
1293,33750.86,33652.49,33574.34,33850,967.4030804,33822.752,A,-51.93560622,33543.644,-0.003234411,AB
1294,33652.49,33599.96,33440.56,33842.37,916.1897016,33794.032,B,-60.30546206,33619.86,0.000592263,BB
1295,33596.36,33598.16,33307,33832.13,1118.063922,33727.664,B,-61.84157238,33638.248,0.001193161,BB
1296,33595.96,33296.63,33279.19,33770,901.4506916,33580.366,B,-78.00101688,33645.59,0.01048034,BB
1297,33298.86,33651.31,33204.83,33748.85,1006.555464,33559.71,B,-60.42340989,33486.972,-0.004883554,BB
1298,33651.84,33572.16,33477,33798.3,775.1726637,33543.644,B,-50.16981975,33351.212,-0.006581286,BB
1299,33572.15,33981.04,33359.34,34265.23,1882.113463,33619.86,B,-13.78500997,33014.964,-0.028429854,BC
1300,33981.04,33690.1,33605.14,34059.99,970.718239,33638.248,C,-7.55846849,32766.284,-0.027420993,CB
1301,33690.09,33333.34,33310,33728.74,1238.143666,33645.59,B,-24.74420227,32660.894,-0.020173376,BA
1302,33333.35,32858.22,32540.01,33472.46,4885.479252,33486.972,A,-63.20045368,32659.276,-0.006054619,AA
1303,32853.37,32893.36,32565.74,33068.96,1848.132562,33351.212,A,-80.26506548,32593.556,-0.009114423,AA
1304,32893.35,32299.8,32180.1,33075.3,2240.533791,33014.964,A,-122.9664818,32728.33,0.013267265,AB
1305,32299.81,32446.7,32168.08,32835.31,1370.078359,32766.284,B,-131.9633788,32858.986,0.012706562,BB
1306,32454.42,32806.39,32403.18,32920.84,714.7452174,32660.894,B,-105.482772,32807.78,4.23698E-05,BB
1307,32800,32850.13,32493.86,32920.62,640.1653199,32659.276,B,-78.07648455,32923.744,0.002240904,BB
1308,32850.13,32564.76,32521.09,32900.59,539.3706089,32593.556,B,-72.35176057,33140.794,0.017688876,BB
1309,32564.76,32973.67,32561.47,33101.67,602.5187729,32728.33,B,-36.04448806,33260.958,0.008712649,BC
1310,32976.65,33099.98,32935.36,33249.17,926.4278979,32858.986,C,-0.42467296,33352.48,0.007628403,CB
1311,33097.51,32550.36,32281.42,33107.96,1871.407886,32807.78,B,-10.238298,33593.618,0.032050583,BB
1312,32550.36,33429.95,32478.23,33550,1927.36647,32923.744,B,43.21790178,33610.644,0.005405153,BC
1313,33429.95,33650.01,33223.14,33833.33,1710.354171,33140.794,C,91.33997352,33639.974,-0.000298247,CC
1314,33650.01,33574.49,33455.37,33766.03,1227.561465,33260.958,C,114.5246713,33816.806,0.007217265,CC
1315,33573.86,33557.59,33408.48,33933.49,1727.152681,33352.48,C,124.3436926,33975.8,0.012462456,CB
1316,33558.89,33756.05,33425.75,33877,1298.690698,33593.618,B,138.7310051,34054.588,0.008843985,BB
1317,33751.88,33515.08,33277.29,34400,3361.171722,33610.644,B,126.8678353,34188.466,0.02009203,BB
1318,33517.99,33796.66,33400.5,33862.51,1388.897945,33639.974,B,132.2320215,34182.522,0.011417164,BB
1319,33796.66,34458.65,33591.84,34480,1979.997299,33816.806,B,172.0882752,34031.256,-0.012403098,BC
1320,34453.53,34352.56,34278.68,34678,2303.040248,33975.8,C,182.0648626,33866.752,-0.014141828,CC
1321,34352.57,34149.99,34010.44,34536.5,1587.250375,34054.588,C,166.2183741,33668.084,-0.014111454,CB
1322,34149.98,34184.47,33927.94,34399,1809.44278,34188.466,B,149.7663128,33522.49,-0.019364934,BB
1323,34184.46,33766.94,33590.3,34440,2004.356869,34182.522,B,104.6095645,33564.868,-0.005984315,BA
1324,33766.94,33702.32,33650.12,34000,1531.145827,34031.256,A,66.11193136,33572.402,-0.003854868,AA
1325,33702.31,33530.04,33388.8,33862.45,1799.553888,33866.752,A,26.78491989,33633.322,0.003080283,AA
1326,33530.03,33156.65,33155,33630.35,1747.313749,33668.084,A,-23.89576153,33768.142,0.018442515,AB
1327,33156.56,33456.5,33144,33604.2,1341.095195,33522.49,B,-36.01687099,33808.934,0.010534097,BB
1328,33456.5,33978.83,33380.61,34071.12,1460.930602,33564.868,B,-9.053935586,33721.232,-0.007581132,BC
1329,33980.01,33739.99,33660.64,34033.09,740.397512,33572.402,C,-7.562775103,33678.316,-0.00182792,CC
1330,33740,33834.64,33702.51,34071.43,628.1288073,33633.322,C,-0.815208961,33663.688,-0.005052573,CB
1331,33836.31,33830.75,33718.82,34042.1,537.3540487,33768.142,B,2.586517279,33646.908,-0.005434169,BB
1332,33832.01,33660.46,33575.5,33848.63,674.6042543,33808.934,B,-6.912342677,33645.818,-0.000434991,BB
1333,33660.46,33540.32,33510.33,33783.57,524.5523312,33721.232,B,-20.78288373,33649.732,0.003262104,BB
1334,33546.85,33525.41,33440.3,33766,822.0330967,33678.316,B,-29.90349196,33719.42,0.005786954,BB
1335,33523.73,33761.5,33426.89,34165.09,1953.76635,33663.688,B,-19.48242725,33765.662,0.000123277,BB
1336,33764.89,33746.85,33509.31,33802.72,959.5741244,33646.908,B,-13.31654657,33875.232,0.003804266,BB
1337,33746.87,33655.01,33600,33886.68,723.0545455,33645.818,B,-15.03669284,33990.336,0.009963628,BB
1338,33656.69,33559.89,33506.12,33700,753.6640982,33649.732,B,-21.78452538,34210.88,0.019397859,BB
1339,33559.89,33873.85,33500.35,33958,1086.639676,33719.42,B,-5.173700493,34500.308,0.018493853,BC
1340,33871.79,33992.71,33770.45,34119.53,1241.200172,33765.662,C,12.76807716,34731.952,0.021747075,CC
1341,33992.71,34294.7,33927.86,34335.62,1694.267962,33875.232,C,42.26136032,34816.602,0.015218153,CC
1342,34294.71,34230.53,34145.94,34417.98,1314.638676,33990.336,C,53.98501874,34925.432,0.02030065,CB
1343,34226.8,34662.61,34087.76,34678.78,1797.050225,34210.88,B,85.50291997,34960.85,0.008604084,BC
1344,34662.61,35320.99,34656,35650,3674.341942,34500.308,C,142.0223075,34854.134,-0.013217523,CC
1345,35321,35150.93,34963.27,35388,1248.516947,34731.952,C,158.0564997,34767.89,-0.010897009,CB
1346,35150.93,34717.95,34644.01,35269.83,1292.190381,34816.602,B,130.7356339,34817.54,0.002868545,BB
1347,34717.96,34774.68,34500,34997.65,1016.633361,34925.432,B,108.6270379,34832.724,0.001669145,BB
1348,34774.68,34839.7,34742.4,35187.63,1334.983104,34960.85,B,91.22582622,34917.678,0.002238194,BB
1349,34839.7,34787.41,34360.46,34929.45,1511.740664,34854.134,B,69.9929398,35112.794,0.009353499,BB
1350,34787.41,34719.71,34522.99,35149.89,1674.164159,34767.89,B,46.32853862,35326.852,0.017486955,BB
1351,34719.71,34966.2,34573.02,35179.05,3280.096756,34817.54,B,42.3259178,35464.02,0.014237178,BB
1352,34966.2,34850.6,34738.77,35018.43,737.7771256,34832.724,B,27.65253677,35609.274,0.021769324,BB
1353,34854.83,35264.47,34794.17,35339,1037.889063,34917.678,B,40.78664559,35651.294,0.010969228,BC
1354,35264.47,35762.99,35148.86,35799,1967.562002,35112.794,C,75.97064286,35724.7,-0.00107066,CC
1355,35762.19,35790,35540.59,35976,1604.617097,35326.852,C,92.86686063,35743.968,-0.001286169,CC
1356,35789.99,35652.04,35560.82,35887.65,706.3723501,35464.02,C,86.67526249,35792.01,0.003926003,CB
1357,35652.03,35576.87,35531.48,35810.39,587.3374764,35609.274,B,70.14680308,35957.524,0.01069948,BB
1358,35574.59,35474.57,35471.19,35700,674.2278268,35651.294,B,46.11459647,36187.614,0.020100145,BB
1359,35474.58,36130.02,35373.7,36238.64,1851.881409,35724.7,B,66.89172473,36252.678,0.003394905,BC
1360,36137.13,35886.34,35855.3,36346.04,1064.932384,35743.968,C,57.13246875,36380.042,0.01375738,CC
1361,35887.61,35892.25,35827.58,36118.95,792.4092379,35792.01,C,44.5432293,36460.94,0.015844368,CB
1362,35894.04,36404.44,35883.01,36500,1033.739201,35957.524,B,63.04824359,36381.774,-0.000622616,BC
1363,36404.45,36625.02,36402.33,36827.52,1674.88988,36187.614,C,81.31890164,36226.438,-0.010882779,CC
1364,36625.02,36455.34,36329.27,36680,683.9481483,36252.678,C,73.39406795,36132.206,-0.008863832,CC
1365,36457.72,36523.16,36402.98,36780,897.8859842,36380.042,C,64.45525564,36021.01,-0.01374881,CB
1366,36518.61,36296.74,36231.03,36579.01,1186.500246,36460.94,B,36.42487251,35998.568,-0.008214842,BA
1367,36296.74,36008.61,35669.5,36296.74,1725.551885,36381.774,A,-6.123546019,36105.704,0.002696411,AA
1368,36010.37,35848.34,35523.85,36028.65,1289.810782,36226.438,A,-47.36744618,36243.538,0.011024165,AA
1369,35848.35,35984.18,35651.93,36040.81,658.281863,36132.206,A,-66.62661767,36415.546,0.011987657,AB
1370,35989.05,35967.18,35859.3,36243.98,958.847108,36021.01,B,-80.69862575,36653.478,0.019081229,BB
1371,35967.19,36184.53,35820,36319.37,1062.760279,35998.568,B,-75.64214438,36852.974,0.018473198,BB
1372,36184.54,36544.29,35943.86,36707.72,1441.225101,36105.704,B,-49.60068826,36969.09,0.011624251,BC
1373,36542.06,36537.51,36366,36759.72,1360.39632,36243.538,C,-35.05006916,37020.912,0.013230294,CC
1374,36537.52,36844.22,36528.37,36920,1746.501549,36415.546,C,-8.378365964,37060.434,0.005868329,CC
1375,36844.29,37156.84,36700,37218.56,3431.79851,36653.478,C,24.88868155,37080.388,-0.002057548,CC
1376,37155.35,37182.01,36963,37198.83,1231.46875,36852.974,C,42.1445357,37098.49,-0.002246248,CB
1377,37180.61,37124.87,36724.32,37209.54,1286.091517,36969.09,B,43.11141582,37197.418,0.001954162,BB
1378,37124.85,36796.62,36790.23,37141.86,770.684672,37020.912,B,16.41813067,37450.05,0.017757881,BA
1379,36795.57,37041.83,36658.3,37069.66,757.7241051,37060.434,A,10.34675315,37669.86,0.016954616,AB
1380,37041.83,37256.61,36966.24,37418,869.2497078,37080.388,B,15.55350561,37798.778,0.014552263,BC
1381,37256.55,37272.52,37225.26,37498,565.0064017,37098.49,C,14.82935649,37844.538,0.01534691,CC
1382,37272.52,37619.51,37270,37660.48,1125.892777,37197.418,C,31.5207473,37857.214,0.006318636,CC
1383,37619.51,38059.78,37619.5,38118,2437.837404,37450.05,C,64.13394036,37760.728,-0.007857428,CC
1384,38059.78,38140.88,37860,38288.88,1244.575799,37669.86,C,81.94940862,37748.388,-0.010290586,CB
1385,38142.74,37901.2,37515.61,38211.45,2391.602376,37798.778,B,68.89782389,37737.154,-0.004328253,BB
1386,37901.2,37501.32,37383,38008,2066.461195,37844.538,B,26.80293215,37705.658,0.005448822,BA
1387,37503.69,37682.89,37354.92,37791.04,1028.342698,37857.214,A,5.75663335,37671.7,-0.000296952,AB
1388,37682.89,37577.35,37480,37928.89,885.6367196,37760.728,B,-19.32934341,37682.232,0.002791096,BB
1389,37581.36,38079.18,37534.63,38188,991.4675617,37748.388,B,-6.827273731,37534.512,-0.014303564,BC
1390,38076.71,37845.03,37802,38174.65,953.0884752,37737.154,C,-18.37408739,37490.88,-0.0093579,CB
1391,37845.03,37343.84,37022,38696.38,4827.337026,37705.658,B,-61.38896284,37539.946,0.005251361,BA
1392,37362.34,37513.1,36805.89,37600,4364.796647,37671.7,A,-78.94602837,37397.024,-0.003094279,AB
1393,37513.11,37630.01,37210.81,37780,1580.525066,37682.232,B,-82.78718218,37183.938,-0.011854156,BB
1394,37630,37340.58,37321.72,37914.78,1591.112192,37534.512,B,-103.5730894,37102.672,-0.006371299,BB
1395,37340.12,37626.87,37030,37757.6,1283.836283,37490.88,B,-96.91283876,36953.008,-0.017909063,BB
1396,37623.45,37589.17,37267.91,37696.71,829.7965,37539.946,B,-93.85441036,36862.198,-0.019339932,BB
1397,37589.17,36798.49,36652.12,37722.89,2018.810599,37397.024,B,-141.0533735,36995.822,0.005362503,BA
1398,36798.49,36564.58,36161.18,36963.31,2815.05427,37183.938,A,-181.4251986,37203.97,0.017486595,AA
1399,36560.56,36934.25,36398.52,36980,1877.676936,37102.672,A,-176.4689778,37344.398,0.011104815,AB
1400,36931.62,36878.55,36782.65,37067.16,1575.296504,36953.008,B,-170.1057404,37417.638,0.014617928,BB
1401,36878.55,37135.12,36773.93,37419.13,1182.028269,36862.198,B,-142.8781364,37378.614,0.006556974,BC
1402,37135.13,37466.61,36984.23,37500,1280.630229,36995.822,C,-98.89360001,37283.598,-0.004884669,CC
1403,37466.6,37605.32,37364.68,37776,765.0191658,37203.97,C,-58.78925591,37088.694,-0.013738109,CC
1404,37605.32,37636.39,37306.51,37721.11,724.0375297,37344.398,C,-29.95461785,36952.68,-0.018166195,CB
1405,37636.4,37244.75,36982.12,37688,789.0919974,37417.638,B,-36.60326462,36975.73,-0.007223031,BA
1406,37244.75,36940,36848.15,37380.68,877.1765312,37378.614,A,-59.5150708,37041.406,0.002745154,AA
1407,36934.36,36991.53,36800,37235.2,980.1035719,37283.598,A,-68.54663132,37056.408,0.001753861,AB
1408,36992.04,36630.8,36580,37294.59,1091.648522,37088.694,B,-94.55811191,37205.49,0.01568871,BA
1409,36630.81,36956.32,36602.22,36990,1200.325204,36952.68,A,-85.83832377,37343.602,0.010479452,AB
1410,36956.32,37360,36908.28,37398.73,1165.338946,36975.73,B,-50.62312345,37411.602,0.00138121,BC
1411,37360,37268.38,37205.88,37495.99,905.2410069,37041.406,C,-32.14065962,37407.584,0.003735177,CB
1412,37268.38,37066.54,37000,37347.75,755.0742384,37056.408,B,-32.07555999,37472.63,0.010955703,BB
1413,37066.33,37376.21,37000,37655.75,1234.118953,37205.49,B,-10.84104016,37535.21,0.004254043,BC
1414,37375.03,37646.88,37375.03,37720.01,1145.580604,37343.602,C,20.08473355,37574.688,-0.001917609,CC
1415,37644.64,37700,37399.3,37777.77,1010.946672,37411.602,C,41.53430735,37682.996,-0.000451034,CB
1416,37700.01,37248.29,37206.89,37746.85,1004.120322,37407.584,B,23.60822421,37846.614,0.016063127,BB
1417,37248.29,37391.77,37104.76,37651.89,944.9555501,37472.63,B,19.87178444,37958.734,0.015162802,BB
1418,37391.77,37689.11,37388.82,37760.26,1526.198907,37535.21,B,34.99870253,37983.634,0.007814565,BB
1419,37692.21,37844.27,37488.9,38144.05,1952.691818,37574.688,B,52.00246527,37992.362,0.003913195,BC
1420,37841.69,38241.54,37770.84,38256.95,1304.591572,37682.996,C,84.62360299,37826.02,-0.010865671,CC
1421,38241.54,38066.38,37935.85,38254.45,1141.29228,37846.614,C,88.59933523,37735.444,-0.008693656,CB
1422,38066.37,37952.37,37850,38256,1232.307812,37958.734,B,78.11278216,37693.286,-0.006826557,BB
1423,37951.81,37813.61,37666.64,38161.56,2593.450175,37983.634,B,57.35374926,37693.406,-0.003178855,BA
1424,37813.61,37887.91,37737.67,37949.99,783.8937368,37992.362,A,44.71061848,37672.28,-0.005691261,AB
1425,37891.07,37409.83,37309.98,37925.22,1079.981532,37826.02,B,2.463646044,37850.428,0.0117776,BA
1426,37409.83,37613.5,37241.37,37668.81,1071.151725,37735.444,A,-12.62170756,38077.784,0.012343547,AB
1427,37610.32,37741.58,37485.71,37795.2,666.1653484,37693.286,B,-14.6870953,38291.022,0.014558002,BC
1428,37741.59,37814.21,37669.25,37921.47,551.4262295,37693.406,C,-11.98876424,38604.262,0.020892992,CC
1429,37814.2,37782.28,37666,37965.9,890.8258784,37672.28,C,-13.09152761,38923.806,0.030213264,CB
1430,37782.27,38300.57,37751.96,38333.33,1056.29047,37850.428,B,18.62465858,39098.95,0.020845121,BC
1431,38296.47,38750.28,38216.56,38855.54,2877.024232,38077.784,C,64.82944691,39153.11,0.010395538,CC
1432,38750.28,38807.77,38320.27,39474.57,4972.411765,38291.022,C,92.51495548,39244.466,0.011252798,CC
1433,38807.77,39380.41,38600,39500,2136.615248,38604.262,C,139.8064274,39238.25,-0.003609917,CC
1434,39380.41,39380,39203.48,39660.6,1801.470777,38923.806,C,160.0180808,39243.912,-0.003455764,CB
1435,39386.2,39176.29,38940.63,39387.04,1039.699823,39098.95,B,148.8582557,39383.118,0.005279418,BB
1436,39176.36,39021.08,38743.8,39228.86,1096.283921,39153.11,B,121.3762908,39577.554,0.014260856,BB
1437,39019.4,39264.55,38997.73,39427.26,1189.700461,39244.466,B,110.2707599,39763.376,0.012704233,BB
1438,39264.55,39349.33,39157.27,39485.96,709.6658936,39238.25,B,99.63327641,39871.714,0.01327555,BC
1439,39353.99,39408.31,39348.4,39675,1438.066263,39243.912,C,87.97321036,40014.39,0.015379497,CC
1440,39408.31,39872.32,39390.48,39880,1772.302475,39383.118,C,101.9310089,40092.028,0.005510289,CB
1441,39875.99,39993.26,39522,39999.99,1708.03714,39577.554,B,109.0876505,40263.354,0.006753488,BC
1442,39993.26,40193.66,39991.89,40455,3022.297053,39763.376,C,116.4286145,40342.782,0.003710088,CC
1443,40193.65,39891.02,39853.91,40463.65,1886.800809,39871.714,C,91.13208071,40404.768,0.012878788,CB
1444,39889.79,40121.69,39884.58,40234.99,1002.708051,40014.39,B,80.53197158,40435.254,0.007815324,BC
1445,40118.54,40260.51,40118.5,40556,1547.996643,40092.028,C,73.65377086,40419.792,0.003956284,CB
1446,40266,40849.89,40171.79,40850,1322.559148,40263.354,B,98.05477165,40264.9,-0.014320479,BC
1447,40846.82,40590.8,40469.71,40963.73,2564.144435,40342.782,C,86.4109693,40153.33,-0.010777565,CB
1448,40596.6,40200.95,40166.7,40646.33,934.1654139,40404.768,B,44.24362421,40112.742,-0.002194177,BA
1449,40206.7,40274.12,40065.1,40440,762.9840767,40435.254,A,14.6032103,39897.074,-0.009361992,AA
1450,40276.43,40183.2,39977.59,40400,913.4905464,40419.792,A,-16.13689047,39774.574,-0.010169076,AA
1451,40183.2,40075.43,39629,40183.2,792.1311872,40264.9,A,-46.99335519,39485.652,-0.014716698,AB
1452,40075.42,40032.95,40028.84,40243.94,456.649159,40153.33,B,-72.03144507,39228.838,-0.020086254,BB
1453,40029.25,39998.01,39917.77,40464.9,517.243947,40112.742,B,-91.46479286,38997.186,-0.025021845,BB
1454,39998.01,39195.78,39056.47,40007.05,1481.286907,39897.074,B,-155.1246572,38821.226,-0.009555978,BA
1455,39195.77,39570.7,38670,39613.32,2034.715653,39774.574,A,-167.6911666,38609.664,-0.024286555,AA
1456,39566.37,38630.82,38480,39590.21,2340.644658,39485.652,A,-231.099856,38588.22,-0.001102746,AA
1457,38630.82,38748.88,38352,38812.07,1986.500244,39228.838,A,-255.0094681,38642.254,-0.002751718,AA
1458,38745.74,38839.75,38560,38925.93,1262.124067,38997.186,A,-254.0624264,38772.808,-0.001723544,AA
1459,38839.74,38315.98,37932.14,38839.74,1879.561374,38821.226,A,-276.2311905,39008.846,0.018082951,AB
1460,38315.98,38512.89,38170,38688,1312.664601,38609.664,B,-265.1046698,39172.018,0.017114478,BB
1461,38516.61,38523.6,38280,38690,1045.779631,38588.22,B,-244.9712021,39276.406,0.019541424,BB
1462,38532.35,39019.05,38420.01,39086.2,1154.509089,38642.254,B,-188.7544708,39235.596,0.005549751,BC
1463,39017.69,39492.52,39015.52,39518,1716.717863,38772.808,C,-113.8409256,39063.546,-0.010862158,CC
1464,39492.99,39496.17,39304.14,39705.62,917.9577409,39008.846,C,-60.85901978,38807.632,-0.017433032,CC
1465,39504.29,39328.75,39136.44,39646.28,985.0376299,39172.018,C,-35.1794174,38526.764,-0.020391851,CB
1466,39328.75,39045.54,38775.83,39362.58,1301.924795,39276.406,B,-35.26780337,38352.762,-0.01774282,BA
1467,39046.54,38815,38531.21,39266.67,1716.540451,39235.596,A,-48.06077308,38162.798,-0.016802834,AA
1468,38814.99,38632.27,38374.14,39114.98,1246.128363,39063.546,A,-64.98543841,38084.35,-0.014182962,AA
1469,38632.27,38216.6,38181,38712.28,1808.974668,38807.632,A,-98.33012324,38051.256,-0.004326497,AA
1470,38229.3,37924.41,37583.19,38391.18,3103.947407,38526.764,A,-132.1142553,38160.79,0.006232925,AA
1471,37929.22,38175.53,37351,38225.94,3715.008101,38352.762,A,-129.4289144,38232.446,0.001490903,AA
